link,service,city,adress,property_type,contract_type,rooms,squared_meters,buy_rent_currency,expensas_currency,buy_rent_price,expensas_price,total_price
https://casa.mercadolibre.com.ar/MLA-1348086731-venta-casa-5-amb-quincho-y-terraza-caballito-_JM#position=43&search_layout=grid&type=item&tracking_id=79f62110-f092-4038-bde8-96e0d757c56f,mercado_libre,"Mendez De Andes 914, Caballito, Capital Federal",Mendez De Andes 914,casa,venta,5,133,USD,$,315000,0,315000
https://casa.mercadolibre.com.ar/MLA-1349079609-venta-duplex-a-estrenar-2-cocheras-vicente-lopez-_JM#position=44&search_layout=grid&type=item&tracking_id=79f62110-f092-4038-bde8-96e0d757c56f,mercado_libre,"Julian Segundo Agüero 2900, Munro, Vicente López, Bs.as. G.b.a. Norte",Julian Segundo Agüero 2900,casa,venta,3,72,USD,$,149000,0,149000
https://casa.mercadolibre.com.ar/MLA-1348144825-casa-san-antonio-de-padua-_JM#position=45&search_layout=grid&type=item&tracking_id=79f62110-f092-4038-bde8-96e0d757c56f,mercado_libre,"Perdriel  Al 1300, San Antonio De Padua, Merlo, Bs.as. G.b.a. Oeste",Perdriel  Al 1300,casa,venta,4,351,USD,$,100000,0,100000
https://casa.mercadolibre.com.ar/MLA-1347684393-venta-casa-4-ambientes-santa-emilia-pilar-del-este-_JM#position=46&search_layout=grid&type=item&tracking_id=79f62110-f092-4038-bde8-96e0d757c56f,mercado_libre,"Venta Casa 4 Ambientes Barrio Cerrado Pilar, Pilar, Bs.as. G.b.a. Norte",Venta Casa 4 Ambientes Barrio Cerrado Pilar,casa,venta,4,110,USD,$,129000,0,129000
https://casa.mercadolibre.com.ar/MLA-1349067409-casa-lasalle-_JM#position=47&search_layout=grid&type=item&tracking_id=79f62110-f092-4038-bde8-96e0d757c56f,mercado_libre,"Sauce Al 600, Pinamar, Bs.as. Costa Atlántica",Sauce Al 600,casa,venta,4,130,USD,$,210000,0,210000
https://casa.mercadolibre.com.ar/MLA-1347368339-casa-en-venta-en-costa-esmeralda-golf-1-_JM#position=48&search_layout=grid&type=item&tracking_id=79f62110-f092-4038-bde8-96e0d757c56f,mercado_libre,"Casa En Venta En Golf 1, Costa Esmeralda, Bs.as. Costa Atlántica",Casa En Venta En Golf 1,casa,venta,4,160,USD,$,235000,0,235000
https://casa.mercadolibre.com.ar/MLA-1349078080-pinamar-en-alquiler-casa-zona-alamos-para-6-personas-con-pileta-_JM#position=1&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Eslora, Pinamar, Bs.as. Costa Atlántica",Eslora,casa,alquiler,6,200,USD,$,275,0,275
https://casa.mercadolibre.com.ar/MLA-1347914828-impactante-casa-para-16-personas-a-300-metros-del-mar-_JM#position=2&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Av. Eolo 375, Pinamar, Provincia De Buenos Aires, Argentina, Centro, Pinamar, Bs.as. Costa Atlántica",Av. Eolo 375,casa,alquiler,10,420,$,$,100,0,100
https://casa.mercadolibre.com.ar/MLA-1347981285-la-kachorra-casa-islena-_JM#position=3&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Arroyo Gutiérrez  16, Delta, Tigre, Bs.as. G.b.a. Norte",Arroyo Gutiérrez  16,casa,alquiler,2,100,$,$,17500,0,17500
https://casa.mercadolibre.com.ar/MLA-1347682360-casa-alquiler-temporal-a-la-laguna-san-isidro-labrador-villanueva-_JM#position=4&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Casa Alquiler Temporal A La Laguna San Isidro Labrador Villanueva, San Isidro Labrador, Tigre, Bs.as. G.b.a. Norte",Casa Alquiler Temporal A La Laguna San Isidro Labrador Villanueva,casa,alquiler,6,220,USD,$,3300,0,3300
https://casa.mercadolibre.com.ar/MLA-1347898756-casa-en-playa-grande-para-10-personas-_JM#position=5&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Sarmiento 4161, Mar Del Plata, Bs.as. Costa Atlántica",Sarmiento 4161,casa,alquiler,7,350,$,$,60000,0,60000
https://casa.mercadolibre.com.ar/MLA-1348106817-alquiler-temp-minimo-6-meses-excelente-casa-en-barrio-cerrado-chacras-de-la-reserva-cardales-usd-1800mes-_JM#position=6&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Papa Francisco 724, Campana, Provincia De Buenos Aires, Argentina, La Reserva Cardales, Campana, Buenos Aires Interior",Papa Francisco 724,casa,alquiler,5,200,USD,$,1800,0,1800
https://casa.mercadolibre.com.ar/MLA-1350666096-alquiler-verano-san-francisco-pilar-lambo-propiedades-_JM#position=7&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Alquiler Verano-san Francisco-pilar-lambo Propiedades, San Francisco, Pilar, Bs.as. G.b.a. Norte",Alquiler Verano-san Francisco-pilar-lambo Propiedades,casa,alquiler,5,180,USD,$,2500,0,2500
https://casa.mercadolibre.com.ar/MLA-1347082803-casa-en-alquiler-temporario-3-dormitorios-2-banos-garin-cparque-y-piscina-_JM#position=8&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Barrio El Lucero, Garín, Escobar, Bs.as. G.b.a. Norte",Barrio El Lucero,casa,alquiler,6,300,USD,$,5000,0,5000
https://casa.mercadolibre.com.ar/MLA-1351550265-mansion-de-4-dormitorios-en-suite-y-departamento-salida-al-mar-carilo-_JM#position=9&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Avutarda, Cariló, Bs.as. Costa Atlántica",Avutarda,casa,alquiler,5,600,USD,$,21000,0,21000
https://casa.mercadolibre.com.ar/MLA-1349072265-excelente-casa-completa-con-pileta-barrio-privado-san-benito-chapadmalal-_JM#position=10&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"R9v6+qp La Arboleda, Provincia De Buenos Aires, Argentina, Playa Grande, General Pueyrredón, Buenos Aires Interior",R9v6+qp La Arboleda,casa,alquiler,8,330,$,$,95000,0,95000
https://casa.mercadolibre.com.ar/MLA-1347226916-casa-en-mar-de-las-pampas-alquiler-temporal-marzo-2023-_JM#position=11&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Palacios  70, Mar De Las Pampas, Bs.as. Costa Atlántica",Palacios  70,casa,alquiler,4,140,$,$,1100,0,1100
https://casa.mercadolibre.com.ar/MLA-1350734619-alquiler-casa-en-costa-esmeralda-_JM#position=12&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Costa Esmeralda Road, Pinamar, Provincia De Buenos Aires, Argentina, Ecuestre, Costa Esmeralda, Bs.as. Costa Atlántica",Costa Esmeralda Road,casa,alquiler,5,250,USD,$,250,0,250
https://casa.mercadolibre.com.ar/MLA-1347269102-casa-de-3-ambientes-y-un-bano-_JM#position=13&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Benitz 720, La Cumbre, Punilla, Córdoba",Benitz 720,casa,alquiler,2,42,$,$,13000,0,13000
https://casa.mercadolibre.com.ar/MLA-1349508586-alquiler-mar-del-tuyu-_JM#position=14&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Calle 2  Sn, Mar Del Tuyú, Bs.as. Costa Atlántica",Calle 2  Sn,casa,alquiler,2,200,$,$,8000,0,8000
https://casa.mercadolibre.com.ar/MLA-1347988368-alquilo-casa-en-mar-del-plata-la-perla-centro-muy-linda-zona--_JM#position=15&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Clz, Dorrego 1212, Mar Del Plata, Provincia De Buenos Aires, Argentina, La Perla, General Pueyrredón, Buenos Aires Interior",Clz,casa,alquiler,3,100,$,$,9000,0,9000
https://casa.mercadolibre.com.ar/MLA-1351256149-duplex-con-piscina-a-estrenar-en-cataratas-del-iguazu-_JM#position=16&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Av. 9 De Julio 68, Puerto Iguazú, Iguazú, Misiones",Av. 9 De Julio 68,casa,alquiler,2,40,$,$,15000,0,15000
https://casa.mercadolibre.com.ar/MLA-1351546359-alquilo-zarate-casa-6-y-10-camas-e-zarate-a-500-mts-ruta-9-_JM#position=17&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Arribeños 4650, Country Club El Casco, Zárate, Buenos Aires Interior",Arribeños 4650,casa,alquiler,1,60,$,$,1234,0,1234
https://casa.mercadolibre.com.ar/MLA-1352141837-alquiler-temporario-mar-del-plata-acantilados-_JM#position=18&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"479 Entre 12 Y 14 741, Los Acantilados, Mar Del Plata, Bs.as. Costa Atlántica",479 Entre 12 Y 14 741,casa,alquiler,2,50,$,$,16000,0,16000
https://casa.mercadolibre.com.ar/MLA-1349431630-costa-del-este-3-ambientes-6-personas-2-banos-_JM#position=19&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Los Claveles 625, Costa Del Este, Bs.as. Costa Atlántica",Los Claveles 625,casa,alquiler,2,80,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1349507223-casa-ideal-para-grupos-_JM#position=20&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Tte. Gral. Juan Domingo Perón Sur 37, V9410 Ushuaia, Tierra Del Fuego, Argentina, Ushuaia, Tierra Del Fuego",Tte. Gral. Juan Domingo Perón Sur 37,casa,alquiler,4,50,$,$,25000,0,25000
https://casa.mercadolibre.com.ar/MLA-1349440328-casa-2-ambientes-y-2-banos-_JM#position=21&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Guido Spano 6183, Villa Luzuriaga, La Matanza, Bs.as. G.b.a. Oeste",Guido Spano 6183,casa,alquiler,2,40,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1347079958-hermosa-casa-familiar-en-barrio-residencial-a-5-minutos-del-centro-_JM#position=22&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Las Violetas 1261, San Carlos De Bariloche, Río Negro, Argentina, Jardín Botánico, Bariloche, Río Negro",Las Violetas 1261,casa,alquiler,5,150,USD,$,180,0,180
https://casa.mercadolibre.com.ar/MLA-1317223278-cabana-en-alquiler-delta-_JM#position=23&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Arroyo Arroyon 3300, Delta, Tigre, Bs.as. G.b.a. Norte",Arroyo Arroyon 3300,casa,alquiler,2,45,$,$,12000,0,12000
https://casa.mercadolibre.com.ar/MLA-1124510736-cabana-duplex-alquiler-nueva-atlantis-4-y-5-personas-pileta-_JM#position=24&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Chascomus 2630, Nueva Atlantis, Bs.as. Costa Atlántica",Chascomus 2630,casa,alquiler,2,63,$,$,15900,0,15900
https://casa.mercadolibre.com.ar/MLA-1289503844-casa-para-alquiler-temporal-paseo-145-168-100-mts-del-mar--_JM#position=25&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Paseo 145 168, Zona Sur, Villa Gesell, Bs.as. Costa Atlántica",Paseo 145 168,casa,alquiler,3,75,$,$,4000,0,4000
https://casa.mercadolibre.com.ar/MLA-1161256086-alquilo-cabanas-en-el-delta-para-10-y-5-pers-playa-bosque-_JM#position=26&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Arroyo Antequera 300, Delta, Tigre, Bs.as. G.b.a. Norte",Arroyo Antequera 300,casa,alquiler,0,100,$,$,6000,0,6000
https://casa.mercadolibre.com.ar/MLA-1151960604-casa-cabana-en-la-isla-para-2-personas-delta-de-tigre-_JM#position=27&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Canal  Honda Y Arroyo Arroyon 1200, Delta, Tigre, Bs.as. G.b.a. Norte",Canal  Honda Y Arroyo Arroyon 1200,casa,alquiler,2,45,$,$,12000,0,12000
https://casa.mercadolibre.com.ar/MLA-1126213978-excelentes-2-casas-estilo-cabanas-indivi-no-comparten-nada-_JM#position=28&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Guaranies Entre Margaritas Y Yanquetruz 100, Bosques De Peralta Ramos, Mar Del Plata, Bs.as. Costa Atlántica",Guaranies Entre Margaritas Y Yanquetruz 100,casa,alquiler,4,83,$,$,9000,0,9000
https://casa.mercadolibre.com.ar/MLA-1167828655-casa-en-mar-de-las-pampas-_JM#position=29&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Martín Fierro, Mar De Las Pampas, Provincia De Buenos Aires, Argentina, Mar De Las Pampas, Bs.as. Costa Atlántica",Martín Fierro,casa,alquiler,4,94,$,$,29500,0,29500
https://casa.mercadolibre.com.ar/MLA-1226758567-mar-del-tuyu-alquiler-duplex-casa-triplex-59-y-playa-_JM#position=30&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"59 46, Mar Del Tuyú, Bs.as. Costa Atlántica",59 46,casa,alquiler,3,100,$,$,8000,0,8000
https://casa.mercadolibre.com.ar/MLA-1284782297-casa-para-alquiler-temporal-paseo-146-215-a-100-mts-del-mar-_JM#position=31&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Calle 146 215, Zona Sur, Villa Gesell, Bs.as. Costa Atlántica",Calle 146 215,casa,alquiler,3,75,$,$,3500,0,3500
https://casa.mercadolibre.com.ar/MLA-1326697793-alquiler-cabanas-bungalows-termas-san-jose-colon-entre-rios-_JM#position=32&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"700 Metros Complejo Termal 123, Colón, Entre Ríos",700 Metros Complejo Termal 123,casa,alquiler,2,50,$,$,5500,0,5500
https://casa.mercadolibre.com.ar/MLA-1177124029-cabanas-en-yacanto-de-calamuchita-_JM#position=33&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"El Divisadero 1, Villa Yacanto, Calamuchita, Córdoba",El Divisadero 1,casa,alquiler,2,160,$,$,12000,0,12000
https://casa.mercadolibre.com.ar/MLA-1271631930-alquiler-mar-del-tuyu-wifi-cable-gas-natural-_JM#position=34&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"84 268, Mar Del Tuyú, Bs.as. Costa Atlántica",84 268,casa,alquiler,3,45,$,$,8000,0,8000
https://casa.mercadolibre.com.ar/MLA-1174322164-cabanas-alquiler-hospedaje-chascomus-rincon-de-la-laguna-_JM#position=35&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Los Aromos 44 44, Chascomús, Buenos Aires Interior",Los Aromos 44 44,casa,alquiler,2,60,$,$,18000,0,18000
https://casa.mercadolibre.com.ar/MLA-1185361695-alquiler-casa-en-san-clemente-3-amb-2-del-mar-_JM#position=36&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"1 Bis 4055, San Clemente, Bs.as. Costa Atlántica",1 Bis 4055,casa,alquiler,3,56,$,$,3800,0,3800
https://casa.mercadolibre.com.ar/MLA-1308233850-alquiler-villa-carlos-paz-casapiletacentro-verano-2023-_JM#position=37&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"La Paz 300, Villa Carlos Paz, Córdoba, Argentina, La Quinta Primera Sección, Villa Carlos Paz, Córdoba",La Paz 300,casa,alquiler,3,350,$,$,15000,0,15000
https://casa.mercadolibre.com.ar/MLA-1122876059-casa-a-estrenar-moderna-luminosa-alquiler-temporada-verano-2023-consulte-mar-azul-mar-de-las-pampas-costa-atlantica-bosque-playa-cabana-feriado-fin-de-semana-largo-_JM#position=38&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Calle 35 651, Mar Azul, Provincia De Buenos Aires, Argentina, Mar Azul, Bs.as. Costa Atlántica",Calle 35 651,casa,alquiler,4,72,USD,$,100,0,100
https://casa.mercadolibre.com.ar/MLA-1226003120-tigre-delta-rio-cabana-2-amb-alquiler-_JM#position=39&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Jc84+wj Rincón De Milberg, Provincia De Buenos Aires, Argentina, Delta, Tigre, Bs.as. G.b.a. Norte",Jc84+wj Rincón De Milberg,casa,alquiler,2,30,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1134078316-cabana-casa-delta-a-5-min-de-tigre-unica-y-privada-leer-_JM#position=40&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Hcqg+ph Tigre, Buenos Aires Province, Argentina, Delta, Tigre, Bs.as. G.b.a. Norte",Hcqg+ph Tigre,casa,alquiler,2,40,$,$,9000,0,9000
https://casa.mercadolibre.com.ar/MLA-1125036176-cabanas-en-laguna-chascomus-adaptada-c-piscina-_JM#position=41&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Cauquenes  47, Chascomús, Buenos Aires Interior",Cauquenes  47,casa,alquiler,0,3,$,$,6500,0,6500
https://casa.mercadolibre.com.ar/MLA-1178320382-casa-7-personas-comodas-cerca-de-la-playa-_JM#position=42&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Calle 68 242, Mar Del Tuyú, Provincia De Buenos Aires, Argentina, Mar Del Tuyú, Bs.as. Costa Atlántica",Calle 68 242,casa,alquiler,3,110,$,$,6700,0,6700
https://casa.mercadolibre.com.ar/MLA-1261853109-alquiler-cabanas-rio-manso-tigre-delta-_JM#position=43&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Cabañas Solo Para Adultos Río Manso Tigre Arroyo La Horca Y Paraná De Las Palmas 1648, Delta, Tigre, Bs.as. G.b.a. Norte",Cabañas Solo Para Adultos Río Manso Tigre Arroyo La Horca Y Paraná De Las Palmas 1648,casa,alquiler,2,5,$,$,12000,0,12000
https://casa.mercadolibre.com.ar/MLA-1260002595-costa-de-este-3-ambientes-6-personas-_JM#position=44&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Claveles 625, Costa Del Este, Bs.as. Costa Atlántica",Claveles 625,casa,alquiler,3,80,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1258653092-cabanas-en-mar-azul-de-2-a-12-personas-con-pileta-_JM#position=45&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"40 260, Mar Azul, Bs.as. Costa Atlántica",40 260,casa,alquiler,4,350,$,$,20000,0,20000
https://casa.mercadolibre.com.ar/MLA-1157647061-alquilo-vendo-duplex-frente-al-mar-villa-gesell-ver-disponibilidad-_JM#position=46&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Av. Costanera 2000, Villa Gesell, Provincia De Buenos Aires, Argentina, Zona Sur, Villa Gesell, Bs.as. Costa Atlántica",Av. Costanera 2000,casa,alquiler,3,56,$,$,20000,0,20000
https://casa.mercadolibre.com.ar/MLA-1182939756-duplex-en-las-toninas-a-100-mtrs-del-mar-_JM#position=47&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"1 600, Las Toninas, Bs.as. Costa Atlántica",1 600,casa,alquiler,3,50,$,$,8000,0,8000
https://casa.mercadolibre.com.ar/MLA-1142140267-departamento-3-ambientes-con-vista-al-mar-frente-a-la-playa-waikiki-_JM#position=48&search_layout=grid&type=item&tracking_id=9e2ae0ff-f16c-45e3-896f-9b5ef8cdbf82,mercado_libre,"Benito Lynch 37, Punta Mogotes, Mar Del Plata, Bs.as. Costa Atlántica",Benito Lynch 37,casa,alquiler,3,75,$,$,5500,0,5500
https://casa.mercadolibre.com.ar/MLA-1144440204-villa-gesell-frente-al-mar-272-al-33-leer-_JM#position=1&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Costanera  2200, Zona Centro, Villa Gesell, Bs.as. Costa Atlántica",Costanera  2200,casa,alquiler,3,80,$,$,22000,0,22000
https://casa.mercadolibre.com.ar/MLA-1277636915-cabana-delta-tigre-unica-en-quinta-privada-cpileta-exclusiv-_JM#position=2&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Arroyo Malo Y Canal Arias  Sn, Delta, Tigre, Bs.as. G.b.a. Norte",Arroyo Malo Y Canal Arias  Sn,casa,alquiler,1,25,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1325474522-mar-azul-frente-al-mar-_JM#position=3&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"43 Y Playa 1, Mar Azul, Bs.as. Costa Atlántica",43 Y Playa 1,casa,alquiler,5,220,$,$,70000,0,70000
https://casa.mercadolibre.com.ar/MLA-1214057589-alquiler-de-cabanas-en-los-reartes-cerca-de-villa-gral-belgrano-_JM#position=4&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Santiago De Compostela 12, Los Reartes, Calamuchita, Córdoba",Santiago De Compostela 12,casa,alquiler,2,70,$,$,12000,0,12000
https://casa.mercadolibre.com.ar/MLA-1137508967-cabanas-a-orillas-del-lago-carlos-paz-_JM#position=5&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Belgica 35, Villa Del Lago, Villa Carlos Paz, Córdoba",Belgica 35,casa,alquiler,4,100,$,$,19800,0,19800
https://casa.mercadolibre.com.ar/MLA-1217039007-alquilo-cabanas-don-juan-_JM#position=6&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Alta Gracia 1500, Mina Clavero, San Alberto, Córdoba",Alta Gracia 1500,casa,alquiler,2,50,$,$,3500,0,3500
https://casa.mercadolibre.com.ar/MLA-1259114326-alquiler-casa-en-la-costa-mar-del-tuyu-_JM#position=7&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"69 300, Mar Del Tuyú, Bs.as. Costa Atlántica",69 300,casa,alquiler,3,45,$,$,6000,0,6000
https://casa.mercadolibre.com.ar/MLA-1152988760-carilo-casa-alquiler-temporada-2023-cercana-al-mar-con-vista-al-bosque-muy-funcional-moderna-y-equipada-_JM#position=8&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Avenida Divisadero 41, Cariló, Provincia De Buenos Aires, Argentina, Cariló, Bs.as. Costa Atlántica",Avenida Divisadero 41,casa,alquiler,4,130,$,$,15000,0,15000
https://casa.mercadolibre.com.ar/MLA-1148395783-alquiler-de-duplex-en-san-clemente-del-tuyu-_JM#position=9&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Calle 1 1200, San Clemente, Bs.as. Costa Atlántica",Calle 1 1200,casa,alquiler,3,80,$,$,7500,0,7500
https://casa.mercadolibre.com.ar/MLA-1147012129-capilla-del-monte-cabana-con-pileta-dueno-alquila-_JM#position=10&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Av Las Gemelas 475, Capilla Del Monte, Punilla, Córdoba",Av Las Gemelas 475,casa,alquiler,6,270,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1216660629-alquiler-temporada-en-costa-del-este-excelentes-cabanas-_JM#position=11&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Jardines Del Bosque 1, Costa Del Este, Bs.as. Costa Atlántica",Jardines Del Bosque 1,casa,alquiler,4,100,$,$,20000,0,20000
https://casa.mercadolibre.com.ar/MLA-1275708081-casas-dptos-p-4578personas-disponible-novdicenero-febrero-_JM#position=12&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"75 792, San Clemente, Bs.as. Costa Atlántica",75 792,casa,alquiler,2,45,$,$,10000,0,10000
https://casa.mercadolibre.com.ar/MLA-1126892825-cabana-en-mar-azul-a-3-cuadras-del-mar-marzo-disponible--_JM#position=13&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Punta Del Este Y Calle 42 1000, Mar Azul, Bs.as. Costa Atlántica",Punta Del Este Y Calle 42 1000,casa,alquiler,3,90,$,$,9500,0,9500
https://casa.mercadolibre.com.ar/MLA-1125035970-las-toninas-alquilo-casa-departamento-a-una-cuadra-del-mar-_JM#position=14&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"1 2134, Las Toninas, Bs.as. Costa Atlántica",1 2134,casa,alquiler,2,40,$,$,6500,0,6500
https://casa.mercadolibre.com.ar/MLA-1351710222-cabanas-delta-tigre-2-y-3-personas-_JM#position=15&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Rio Capitan 570, Delta, Tigre, Bs.as. G.b.a. Norte",Rio Capitan 570,casa,alquiler,1,40,$,$,8000,0,8000
https://casa.mercadolibre.com.ar/MLA-1288632532-chalet-dpto-3-amb-monoambiente-de-2-hasta-19-personas-escribame-por-wathsapp-_JM#position=16&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Tomas Falkner 4856, Parque Luro, Mar Del Plata, Bs.as. Costa Atlántica",Tomas Falkner 4856,casa,alquiler,5,250,$,$,7000,0,7000
https://casa.mercadolibre.com.ar/MLA-1318632737-alquilo-2022-duplex-san-rafael-mar-de-ajo-4-o-5-pers-_JM#position=17&search_layout=grid&type=item&tracking_id=80a33196-0f1e-4d22-a6aa-bde43160b19c,mercado_libre,"Mitre 300, Mar De Ajo, Bs.as. Costa Atlántica",Mitre 300,casa,alquiler,3,70,$,$,4000,0,4000
